瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),款屈(款屈距绢),矫沥(10m),泅惑锅龋(惫郴侥),瘤搁柯档(∑C)
192,柳林,2020-07-15 11:00,20,.3,96,0,.78,,10,,1869,,23.6
192,柳林,2020-07-15 12:00,19.9,,96,0,.65,,10,,1189,,23.7
192,柳林,2020-07-15 13:00,19.9,.4,97,0,.65,,10,,274,,23.9
192,柳林,2020-07-15 14:00,20.2,1.1,96,0,.8,,10,,866,,24.4
192,柳林,2020-07-15 15:00,21.6,,89,0,1.55,,7,,1988,,27.1
192,柳林,2020-07-15 16:00,20.3,,95,0,.5,,10,,1082,,24.2
192,柳林,2020-07-15 17:00,20.1,0,97,0,.31,,5,,249,,23.4
192,柳林,2020-07-15 18:00,19.7,.9,98,0,.17,,5,,338,,22.5
192,柳林,2020-07-15 19:00,19.5,.1,98,0,.05,,5,,1084,,21.8
192,柳林,2020-07-15 20:00,19.6,,99,0,.01,,5,,982,,21.3
192,柳林,2020-07-15 21:00,19.3,,100,,,,10,,427,,21.2
192,柳林,2020-07-15 22:00,19.3,,100,,,,9,,240,,21.1
192,柳林,2020-07-15 23:00,18.9,.2,100,,,,10,,203,,20.7
192,柳林,2020-07-16 00:00,18.8,,100,,,,10,,243,,20.6
192,柳林,2020-07-16 01:00,18.7,,100,,,,10,,288,,20.5
192,柳林,2020-07-16 02:00,18.6,,99,,,,10,,465,,20.3
192,柳林,2020-07-16 03:00,18.6,,99,,,,0,,499,,20.1
192,柳林,2020-07-16 04:00,18.5,,99,,,,8,,532,,20
192,柳林,2020-07-16 05:00,18.5,,99,,,,2,,543,,20
192,柳林,2020-07-16 06:00,18.6,,99,0,.02,,8,,545,,20.2
192,柳林,2020-07-16 07:00,19.1,,96,0,.21,,6,,798,,21
192,柳林,2020-07-16 08:00,19.8,,94,0,.37,,4,,751,,22.1
192,柳林,2020-07-16 09:00,20.7,,90,0,.81,,9,,1021,,23.7
192,柳林,2020-07-16 10:00,21.8,,82,.5,1.37,,5,,1929,,26.8
192,柳林,2020-07-16 11:00,23.8,,77,.8,2.44,,6,,1969,,31.6
192,柳林,2020-07-16 12:00,25.4,,68,1,3.79,,5,,1950,,36
192,柳林,2020-07-16 13:00,25.6,,67,.8,3.19,,4,,2000,,33.9
192,柳林,2020-07-16 14:00,26.2,,61,.8,2.77,,1,,2000,,32.7
192,柳林,2020-07-16 15:00,28,,52,.9,2.86,,0,,2000,,34.6
192,柳林,2020-07-16 16:00,28.1,,55,1,2.63,,0,,1975,,33.7
192,柳林,2020-07-16 17:00,27.8,,56,1,1.96,,0,,2000,,30.1
192,柳林,2020-07-16 18:00,26,,68,1,1.34,,0,,1976,,27.5
192,柳林,2020-07-16 19:00,23.7,,77,1,.56,,2,,2000,,25
192,柳林,2020-07-16 20:00,21.7,,84,.1,.05,,2,,1742,,23.2
192,柳林,2020-07-16 21:00,20.2,,90,,,,2,,1292,,21.8
192,柳林,2020-07-16 22:00,19,,97,,,,3,,661,,20.8
192,柳林,2020-07-16 23:00,18.5,,98,,,,0,,553,,20.2
192,柳林,2020-07-17 00:00,18.8,,99,,,,6,,646,,20.7
192,柳林,2020-07-17 01:00,19.3,,98,,,,9,,725,,21.2
192,柳林,2020-07-17 02:00,19.3,,97,,,,9,,776,,21.2
192,柳林,2020-07-17 03:00,19.3,,97,,,,9,,789,,21.2
192,柳林,2020-07-17 04:00,19.6,,96,,,,9,,508,,21.1
192,柳林,2020-07-17 05:00,19.3,,97,,,,9,,880,,21.1
192,柳林,2020-07-17 06:00,19.6,,96,0,0,,9,,955,,21.2
192,柳林,2020-07-17 07:00,20.2,,94,0,.12,,5,,721,,21.7
192,柳林,2020-07-17 08:00,20.9,,91,0,.35,,0,,1337,,22.9
192,柳林,2020-07-17 09:00,22.1,,86,0,.73,,8,,788,,24.8
192,柳林,2020-07-17 10:00,24.1,,77,.6,1.91,,8,,614,,31
192,柳林,2020-07-17 11:00,24.2,,76,.5,1.86,,7,,1667,,30.1
192,柳林,2020-07-17 12:00,25.6,,69,.9,3.08,,6,,1127,,34.8
192,柳林,2020-07-17 13:00,27.6,,65,.9,3.42,,1,,1920,,35.9
192,柳林,2020-07-17 14:00,28,,62,1,3.34,,3,,1861,,36.2
192,柳林,2020-07-17 15:00,28.3,,58,1,2.53,,0,,1936,,34.8
192,柳林,2020-07-17 16:00,28.2,,62,1,2.59,,0,,1960,,33.9
192,柳林,2020-07-17 17:00,26.5,,67,1,1.97,,0,,1915,,30.1
192,柳林,2020-07-17 18:00,25.6,,70,1,1.22,,3,,1971,,27.7
192,柳林,2020-07-17 19:00,23.7,,75,1,.5,,0,,1991,,25.3
192,柳林,2020-07-17 20:00,22.2,,80,0,.03,,5,,1779,,23.2
192,柳林,2020-07-17 21:00,21.5,,83,,,,6,,1785,,22.2
192,柳林,2020-07-17 22:00,19.7,,94,,,,6,,1341,,21.6
192,柳林,2020-07-17 23:00,19.4,,96,,,,6,,1165,,21.2
192,柳林,2020-07-18 00:00,19.5,,96,,,,5,,1196,,21.3
192,柳林,2020-07-18 01:00,19.7,,95,,,,6,,1272,,21.6
192,柳林,2020-07-18 02:00,19.2,,96,,,,6,,1212,,21.2
192,柳林,2020-07-18 03:00,19.1,,98,,,,6,,1016,,20.3
192,柳林,2020-07-18 04:00,18.8,,98,,,,8,,817,,20.7
192,柳林,2020-07-18 05:00,19.5,,96,,,,8,,1205,,21.1
192,柳林,2020-07-18 06:00,19.7,,95,0,.02,,9,,1297,,21.3
192,柳林,2020-07-18 07:00,20.2,,93,0,.25,,10,,1145,,22
192,柳林,2020-07-18 08:00,21.4,,86,.5,.83,,9,,1376,,24.3
192,柳林,2020-07-18 09:00,22.4,,83,.1,1.12,,10,,1428,,26.1
192,柳林,2020-07-18 10:00,23.2,,78,0,1.05,,10,,1684,,26.8
192,柳林,2020-07-18 11:00,24,,75,.1,1.26,,10,,1683,,28.2
192,柳林,2020-07-18 12:00,24.3,,71,.3,2.04,,9,,1834,,30
192,柳林,2020-07-18 13:00,24.7,,72,.2,1.54,,10,,1875,,29.7
192,柳林,2020-07-18 14:00,24.8,,68,.3,1.8,,10,,1982,,29.4
192,柳林,2020-07-18 15:00,24.7,,69,.2,1.19,,10,,2000,,28.6
192,柳林,2020-07-18 16:00,24.9,,74,0,1.03,,10,,2000,,28.7
192,柳林,2020-07-18 17:00,24.1,,79,0,.62,,5,,2000,,26.7
192,柳林,2020-07-18 18:00,24,,78,0,.31,,5,,2000,,25.7
192,柳林,2020-07-18 19:00,23.6,,79,0,.29,,6,,2000,,24.8
192,柳林,2020-07-18 20:00,22.5,,84,0,.04,,10,,2000,,23.6
192,柳林,2020-07-18 21:00,21.5,,91,,,,9,,1934,,23.2
192,柳林,2020-07-18 22:00,21.3,,91,,,,7,,1940,,22.6
192,柳林,2020-07-18 23:00,20.8,,93,,,,10,,1822,,22.5
192,柳林,2020-07-19 00:00,21,,93,,,,10,,1894,,22.2
192,柳林,2020-07-19 01:00,20.7,,95,,,,10,,1628,,22.1
192,柳林,2020-07-19 02:00,20.7,,95,,,,0,,1247,,22.2
192,柳林,2020-07-19 03:00,21,0,95,,,,10,,1453,,22.2
192,柳林,2020-07-19 04:00,21.1,,93,,,,10,,1034,,22.1
192,柳林,2020-07-19 05:00,20.8,0,94,,,,10,,802,,22
192,柳林,2020-07-19 06:00,21.1,,93,0,0,,10,,1743,,22
192,柳林,2020-07-19 07:00,21.1,0,95,0,.08,,9,,1205,,22.3
192,柳林,2020-07-19 08:00,21.2,.1,96,0,.12,,10,,904,,22.7
192,柳林,2020-07-19 09:00,21.1,3.9,97,0,.17,,10,,531,,22.7
192,柳林,2020-07-19 10:00,21.4,.6,97,0,.2,,10,,631,,23.2
192,柳林,2020-07-19 11:00,21.7,1.1,97,0,.36,,10,,634,,23.8
192,柳林,2020-07-19 12:00,22.3,.5,95,0,.5,,10,,1524,,25.2
192,柳林,2020-07-19 13:00,22.7,,95,0,.66,,9,,1504,,25.7
192,柳林,2020-07-19 14:00,23.2,,94,0,.47,,10,,1574,,25.6
192,柳林,2020-07-19 15:00,23.8,,92,0,.96,,10,,1176,,27.6
192,柳林,2020-07-19 16:00,24.2,,93,0,.93,,8,,1133,,27.7
192,柳林,2020-07-19 17:00,24.2,,94,0,.37,,10,,1053,,26.3
192,柳林,2020-07-19 18:00,24.6,,94,0,.33,,10,,930,,26.2
192,柳林,2020-07-19 19:00,25.7,,96,0,.13,,9,,1301,,25.7
192,柳林,2020-07-19 20:00,26.1,0,94,0,.02,,9,,1572,,25.2
192,柳林,2020-07-19 21:00,26,.1,95,,,,8,,1566,,25
192,柳林,2020-07-19 22:00,26,.3,95,,,,8,,1634,,24.8
192,柳林,2020-07-19 23:00,26,,94,,,,9,,1574,,24.7
192,柳林,2020-07-20 00:00,26.1,,92,,,,9,,1817,,24.7
192,柳林,2020-07-20 01:00,26.3,,91,,,,9,,1767,,24.7
192,柳林,2020-07-20 02:00,26,0,92,,,,7,,1391,,24.7
192,柳林,2020-07-20 03:00,25.4,.2,96,,,,8,,1662,,24.7
192,柳林,2020-07-20 04:00,25.3,.1,95,,,,6,,1366,,24.6
192,柳林,2020-07-20 05:00,25.3,.1,94,,,,9,,1922,,24.5
192,柳林,2020-07-20 06:00,25.8,0,90,0,0,,9,,1597,,24.3
192,柳林,2020-07-20 07:00,25.8,,91,0,.03,,10,,1529,,24.6
192,柳林,2020-07-20 08:00,26.2,,90,0,.1,,10,,1489,,25
192,柳林,2020-07-20 09:00,26.7,,89,0,.54,,8,,1504,,26.7
192,柳林,2020-07-20 10:00,26.2,.3,94,.1,.72,,8,,1333,,28.6
192,柳林,2020-07-20 11:00,27,,89,.2,1.52,,9,,1844,,30.2
192,柳林,2020-07-20 12:00,27.2,0,88,.3,1.65,,9,,1919,,30.8
192,柳林,2020-07-20 13:00,27.5,0,86,.1,.9,,9,,1838,,30.8
192,柳林,2020-07-20 14:00,28.4,,82,.9,2.6,,8,,1895,,34.6
192,柳林,2020-07-20 15:00,29,,81,1,2.28,,8,,1952,,33.6
192,柳林,2020-07-20 16:00,29.7,,73,1,2.04,,8,,1989,,33.7
192,柳林,2020-07-20 17:00,28.3,,78,.6,1.16,,7,,1991,,30.7
192,柳林,2020-07-20 18:00,27.1,,83,0,.53,,10,,2000,,29.1
192,柳林,2020-07-20 19:00,26.2,,85,0,.1,,10,,2000,,27.2
192,柳林,2020-07-20 20:00,25.6,,86,0,.01,,9,,1926,,26
192,柳林,2020-07-20 21:00,25.2,,86,,,,9,,2000,,25.1
192,柳林,2020-07-20 22:00,25,,87,,,,9,,2000,,24.7
192,柳林,2020-07-20 23:00,24.7,,88,,,,10,,2000,,24.3
192,柳林,2020-07-21 00:00,24,,91,,,,10,,2000,,24.5
192,柳林,2020-07-21 01:00,23.4,0,93,,,,10,,1806,,24.3
192,柳林,2020-07-21 02:00,23.1,1.5,96,,,,10,,562,,24.1
192,柳林,2020-07-21 03:00,22.9,6.7,97,,,,10,,1127,,23.7
192,柳林,2020-07-21 04:00,23,.1,96,,,,10,,1878,,23.6
192,柳林,2020-07-21 05:00,22.3,,97,,,,9,,725,,23.3
192,柳林,2020-07-21 06:00,22.2,,98,0,.01,,7,,569,,23.2
192,柳林,2020-07-21 07:00,23.4,,98,.1,.29,,3,,1449,,24.4
192,柳林,2020-07-21 08:00,24.3,,89,.5,.99,,8,,2000,,27
192,柳林,2020-07-21 09:00,25.7,,81,.6,1.4,,9,,2000,,29.6
192,柳林,2020-07-21 10:00,26,0,83,.3,1.19,,10,,2000,,30.6
192,柳林,2020-07-21 11:00,28,,73,.7,1.94,,8,,1975,,33.6
192,柳林,2020-07-21 12:00,27.3,,76,.4,2.05,,9,,1999,,31.8
192,柳林,2020-07-21 13:00,28.5,,73,.3,1.93,,,,1943,,34.1
192,柳林,2020-07-21 14:00,29.1,,69,.9,2.6,,7,,2000,,34.7
192,柳林,2020-07-21 15:00,28.6,,72,.9,2.04,,8,,1976,,33.9
192,柳林,2020-07-21 16:00,28.7,,70,.6,1.76,,9,,2000,,33.7
192,柳林,2020-07-21 17:00,28.1,,72,.6,1.16,,10,,1880,,31
192,柳林,2020-07-21 18:00,27.1,,78,.1,.63,,10,,1992,,29.5
192,柳林,2020-07-21 19:00,26.1,,79,0,.14,,10,,2000,,27.5
192,柳林,2020-07-21 20:00,25.6,,80,0,.01,,10,,2000,,26.4
192,柳林,2020-07-21 21:00,24.7,,81,,,,10,,2000,,25.6
192,柳林,2020-07-21 22:00,23.5,0,90,,,,10,,1996,,25.2
192,柳林,2020-07-21 23:00,23.3,0,92,,,,10,,2000,,25
192,柳林,2020-07-22 00:00,23.1,,92,,,,10,,1776,,24.7
192,柳林,2020-07-22 01:00,22.9,,93,,,,10,,1039,,24.6
192,柳林,2020-07-22 02:00,22.7,.3,95,,,,10,,580,,24.3
192,柳林,2020-07-22 03:00,22.6,9.4,97,,,,10,,147,,23.7
192,柳林,2020-07-22 04:00,22.2,7.9,97,,,,10,,307,,23.5
192,柳林,2020-07-22 05:00,22.2,2.9,97,,,,10,,923,,23.5
192,柳林,2020-07-22 06:00,22.2,.2,97,0,0,,10,,1637,,23.5
192,柳林,2020-07-22 07:00,22.3,,97,0,.05,,10,,1903,,23.7
192,柳林,2020-07-22 08:00,22.2,4.1,96,0,.1,,10,,373,,23.6
192,柳林,2020-07-22 09:00,23.2,.5,95,0,.5,,10,,2000,,25.3
192,柳林,2020-07-22 10:00,24.1,,90,0,.61,,10,,2000,,26.6
192,柳林,2020-07-22 11:00,24.8,,88,0,.94,,10,,1994,,28
192,柳林,2020-07-22 12:00,24.3,0,92,0,.55,,10,,1640,,26.9
192,柳林,2020-07-22 13:00,23.7,5.5,96,0,.19,,10,,712,,25.6
192,柳林,2020-07-22 14:00,24.1,3.6,95,0,.47,,10,,954,,26.6
192,柳林,2020-07-22 15:00,24.7,.7,93,0,.7,,10,,1935,,27.8
192,柳林,2020-07-22 16:00,24.6,.2,93,0,.66,,10,,1274,,27.6
192,柳林,2020-07-22 17:00,24.7,.2,94,0,.46,,10,,731,,27.2
192,柳林,2020-07-22 18:00,24.1,.4,95,0,.17,,10,,1073,,26
192,柳林,2020-07-22 19:00,23.7,.2,95,0,.03,,10,,1994,,25.2
192,柳林,2020-07-22 20:00,23.3,,96,0,0,,10,,1938,,24.8
192,柳林,2020-07-22 21:00,23.2,,96,,,,10,,2000,,24.6
192,柳林,2020-07-22 22:00,23.1,,97,,,,10,,1968,,24.3
192,柳林,2020-07-22 23:00,23,,97,,,,10,,1671,,24.2
192,柳林,2020-07-23 00:00,22.8,,97,,,,10,,1992,,24
192,柳林,2020-07-23 01:00,22.7,,98,,,,10,,1020,,23.8
192,柳林,2020-07-23 02:00,22.7,,98,,,,6,,1738,,23.8
192,柳林,2020-07-23 03:00,22.7,,98,,,,10,,1842,,23.8
192,柳林,2020-07-23 04:00,22.7,,97,,,,10,,601,,23.7
192,柳林,2020-07-23 05:00,22.7,0,97,,,,10,,524,,23.7
192,柳林,2020-07-23 06:00,22.7,1.3,97,0,0,,10,,310,,23.6
192,柳林,2020-07-23 07:00,22.8,1.7,98,0,.05,,10,,531,,23.7
192,柳林,2020-07-23 08:00,22.8,1.2,97,0,.07,,10,,565,,23.8
192,柳林,2020-07-23 09:00,23.1,1.1,97,0,.12,,10,,651,,24.1
192,柳林,2020-07-23 10:00,23.6,.3,95,0,.33,,10,,782,,25.1
192,柳林,2020-07-23 11:00,23.2,2.1,96,0,.21,,10,,580,,24.7
192,柳林,2020-07-23 12:00,23.2,2.1,96,0,.47,,10,,818,,25.3
192,柳林,2020-07-23 13:00,22.7,3.3,95,0,.41,,10,,579,,24.7
192,柳林,2020-07-23 14:00,22.2,7.1,96,0,.3,,10,,561,,24.3
192,柳林,2020-07-23 15:00,21.8,2.5,95,0,.29,,10,,1386,,24
192,柳林,2020-07-23 16:00,22,1,95,0,.23,,9,,1608,,24
192,柳林,2020-07-23 17:00,22,2.5,96,0,.14,,10,,911,,23.2
192,柳林,2020-07-23 18:00,22.1,3.3,96,0,.11,,10,,611,,23
192,柳林,2020-07-23 19:00,21.7,24.2,97,0,.01,,10,,142,,22.2
192,柳林,2020-07-23 20:00,22,13.3,98,0,.01,,10,,1565,,22.3
192,柳林,2020-07-23 21:00,22.2,16.7,97,,,,10,,122,,22.2
192,柳林,2020-07-23 22:00,21.8,19.1,98,,,,9,,1350,,22.2
192,柳林,2020-07-23 23:00,21.8,0,98,,,,4,,2000,,22.2
192,柳林,2020-07-24 00:00,21.9,0,98,,,,6,,2000,,22.2
192,柳林,2020-07-24 01:00,22.6,,92,,,,6,,1798,,22
192,柳林,2020-07-24 02:00,22.3,,90,,,,6,,1381,,22
192,柳林,2020-07-24 03:00,22.1,,91,,,,7,,1947,,21.7
192,柳林,2020-07-24 04:00,22.2,,87,,,,3,,2000,,21.7
192,柳林,2020-07-24 05:00,21.8,,88,,,,9,,1993,,21.3
192,柳林,2020-07-24 06:00,21.7,,84,0,.01,,2,,2000,,20.7
192,柳林,2020-07-24 07:00,21.2,0,91,0,.06,,3,,1521,,21.5
192,柳林,2020-07-24 08:00,21.2,.3,90,0,.19,,0,,646,,22.1
192,柳林,2020-07-24 09:00,22,.1,87,0,.21,,10,,1994,,22.6
192,柳林,2020-07-24 10:00,21.5,0,88,0,.24,,10,,1344,,22.3
192,柳林,2020-07-24 11:00,21.5,0,89,0,.36,,10,,1977,,23
192,柳林,2020-07-24 12:00,21,.3,94,0,.44,,10,,809,,23.5
192,柳林,2020-07-24 13:00,21.2,.2,94,0,.48,,9,,854,,23.7
192,柳林,2020-07-24 14:00,21,.1,95,0,.37,,10,,634,,23.5
192,柳林,2020-07-24 15:00,21.2,,92,0,.22,,10,,2000,,23
192,柳林,2020-07-24 16:00,20.9,1.1,92,0,.15,,10,,460,,22.6
192,柳林,2020-07-24 17:00,20.6,3.6,95,0,.25,,10,,652,,22.6
192,柳林,2020-07-24 18:00,20.4,.8,96,0,.13,,10,,578,,22.2
192,柳林,2020-07-24 19:00,20.2,.9,97,0,.08,,5,,437,,22
192,柳林,2020-07-24 20:00,20.2,1.4,98,0,.02,,8,,357,,21.7
192,柳林,2020-07-24 21:00,20.2,.3,98,,,,,,506,,21.5
192,柳林,2020-07-24 22:00,20.2,.1,97,,,,9,,929,,21.3
192,柳林,2020-07-24 23:00,20.1,,97,,,,6,,219,,21.2
192,柳林,2020-07-25 00:00,20.2,.1,98,,,,5,,2000,,21.2
192,柳林,2020-07-25 01:00,20.2,0,97,,,,0,,1266,,21.2
192,柳林,2020-07-25 02:00,20.1,,97,,,,0,,2000,,21.1
192,柳林,2020-07-25 03:00,19.9,,98,,,,4,,2000,,20.8
192,柳林,2020-07-25 04:00,19.8,,98,,,,7,,1078,,20.8
192,柳林,2020-07-25 05:00,20,,98,,,,4,,1559,,20.8
192,柳林,2020-07-25 06:00,20.1,,98,0,0,,5,,1195,,21.1
192,柳林,2020-07-25 07:00,20.5,,98,0,.08,,5,,1529,,21.6
192,柳林,2020-07-25 08:00,20.6,,97,0,.12,,6,,673,,22.1
192,柳林,2020-07-25 09:00,21.1,,96,0,.31,,5,,665,,23
192,柳林,2020-07-25 10:00,21.6,,94,0,.51,,10,,672,,24.1
192,柳林,2020-07-25 11:00,22.4,,91,0,.96,,10,,1304,,26.3
192,柳林,2020-07-25 12:00,23.1,,88,0,1.06,,10,,1913,,27.2
192,柳林,2020-07-25 13:00,23.9,,87,0,.95,,10,,953,,27.7
192,柳林,2020-07-25 14:00,24.3,,84,0,1.08,,10,,1117,,27.8
192,柳林,2020-07-25 15:00,23,3.4,95,0,.39,,6,,250,,25.7
192,柳林,2020-07-25 16:00,24.2,.9,88,.1,.93,,10,,788,,27.8
192,柳林,2020-07-25 17:00,22.7,0,92,0,.21,,7,,419,,25
192,柳林,2020-07-25 18:00,22.5,.9,96,0,.19,,6,,851,,24.6
192,柳林,2020-07-25 19:00,22.2,,95,0,.12,,5,,925,,23.8
192,柳林,2020-07-25 20:00,21.7,,97,0,.01,,6,,349,,23.2
192,柳林,2020-07-25 21:00,21.6,,98,,,,0,,444,,23
192,柳林,2020-07-25 22:00,21.7,,98,,,,0,,666,,22.7
192,柳林,2020-07-25 23:00,21.7,,95,,,,5,,1020,,22.6
192,柳林,2020-07-26 00:00,21.6,,96,,,,6,,896,,22.3
192,柳林,2020-07-26 01:00,21.7,,94,,,,7,,1364,,22.2
192,柳林,2020-07-26 02:00,21.2,,96,,,,9,,711,,22.2
192,柳林,2020-07-26 03:00,21,,97,,,,9,,468,,22.1
192,柳林,2020-07-26 04:00,20.8,,98,,,,6,,881,,22
192,柳林,2020-07-26 05:00,20.7,,98,,,,8,,647,,21.8
192,柳林,2020-07-26 06:00,21.1,,94,0,0,,9,,1909,,21.7
192,柳林,2020-07-26 07:00,21.4,,92,0,.13,,7,,2000,,22.3
192,柳林,2020-07-26 08:00,23,,81,.9,1.09,,6,,2000,,25.1
192,柳林,2020-07-26 09:00,23.8,,80,1,1.72,,5,,2000,,28.6
192,柳林,2020-07-26 10:00,25.5,,75,.7,2.01,,4,,1999,,31.6
192,柳林,2020-07-26 11:00,26.7,,67,.9,2.9,,6,,2000,,35.2
192,柳林,2020-07-26 12:00,27.3,,66,1,3.31,,3,,2000,,37
192,柳林,2020-07-26 13:00,27.8,,61,1,3.29,,5,,1993,,37.2
192,柳林,2020-07-26 14:00,28.4,,58,1,2.7,,4,,1999,,36.2
192,柳林,2020-07-26 15:00,28.7,,60,1,3.14,,4,,1936,,35.9
192,柳林,2020-07-26 16:00,28,,61,1,2.62,,5,,1964,,33.6
192,柳林,2020-07-26 17:00,27.3,,63,1,1.88,,2,,1974,,30.3
192,柳林,2020-07-26 18:00,26.2,,67,1,.98,,8,,1449,,28.5
192,柳林,2020-07-26 19:00,24.7,,70,.3,.3,,9,,1907,,26.3
192,柳林,2020-07-26 20:00,22.2,,84,0,.02,,9,,1972,,24.6
192,柳林,2020-07-26 21:00,21.5,,90,,,,10,,1683,,23.7
192,柳林,2020-07-26 22:00,21.3,,93,,,,10,,1778,,23.1
192,柳林,2020-07-26 23:00,20.7,,94,,,,10,,1393,,22.7
192,柳林,2020-07-27 00:00,20.3,,96,,,,8,,1207,,22.2
192,柳林,2020-07-27 01:00,20.7,,93,,,,8,,1800,,21.7
192,柳林,2020-07-27 02:00,20.1,,96,,,,9,,1105,,21.6
192,柳林,2020-07-27 03:00,20,,97,,,,9,,1063,,21.5
192,柳林,2020-07-27 04:00,20.7,,94,,,,10,,1293,,21.7
192,柳林,2020-07-27 05:00,20.2,,96,,,,10,,961,,21.6
192,柳林,2020-07-27 06:00,20.5,0,95,0,0,,10,,942,,21.6
192,柳林,2020-07-27 07:00,21,.1,95,0,.05,,10,,1081,,22.1
192,柳林,2020-07-27 08:00,21.6,,91,0,.22,,10,,1049,,23
192,柳林,2020-07-27 09:00,22.2,,91,0,.33,,10,,937,,23.9
192,柳林,2020-07-27 10:00,23.2,,86,0,.65,,10,,933,,25.7
192,柳林,2020-07-27 11:00,23.2,0,90,0,.56,,10,,784,,25.7
192,柳林,2020-07-27 12:00,24.2,,89,0,.57,,10,,774,,26.5
192,柳林,2020-07-27 13:00,25.2,,87,0,.92,,10,,803,,28.2
192,柳林,2020-07-27 14:00,24.1,1.3,93,0,.57,,10,,375,,26.8
192,柳林,2020-07-27 15:00,22.7,4.2,94,0,.56,,10,,180,,25.6
192,柳林,2020-07-27 16:00,22.5,7.6,97,0,.16,,10,,240,,24.5
192,柳林,2020-07-27 17:00,22.2,12.8,98,0,.07,,10,,96,,23.7
192,柳林,2020-07-27 18:00,22.2,8.2,98,0,.04,,10,,353,,23.5
192,柳林,2020-07-27 19:00,22.2,2.6,98,0,.02,,10,,359,,23.2
192,柳林,2020-07-27 20:00,22.2,2.2,98,0,0,,10,,373,,23.1
192,柳林,2020-07-27 21:00,22.2,1.3,97,,,,10,,1040,,23
192,柳林,2020-07-27 22:00,22.2,.3,97,,,,10,,2000,,23
192,柳林,2020-07-27 23:00,22,.2,98,,,,10,,275,,23
192,柳林,2020-07-28 00:00,22.2,.6,98,,,,10,,412,,23
192,柳林,2020-07-28 01:00,22.2,.2,98,,,,10,,313,,23
192,柳林,2020-07-28 02:00,22.1,.1,98,,,,10,,441,,23
192,柳林,2020-07-28 03:00,22.2,6.2,98,,,,10,,196,,22.7
192,柳林,2020-07-28 04:00,22.1,5.4,98,,,,10,,562,,22.7
192,柳林,2020-07-28 05:00,22.3,,98,,,,10,,1329,,22.8
192,柳林,2020-07-28 06:00,22.7,.1,98,0,0,,10,,638,,23
192,柳林,2020-07-28 07:00,22.7,,98,0,.07,,9,,730,,23.2
192,柳林,2020-07-28 08:00,23.5,,98,0,.3,,7,,802,,24.7
192,柳林,2020-07-28 09:00,24.1,,95,.1,.89,,10,,706,,26.7
192,柳林,2020-07-28 10:00,24.1,,95,0,.54,,10,,669,,26.4
192,柳林,2020-07-28 11:00,25.4,,92,0,1.08,,10,,658,,29
192,柳林,2020-07-28 12:00,27.6,,90,.3,2.15,,8,,778,,33
192,柳林,2020-07-28 13:00,28.9,,84,.1,1.67,,10,,1025,,32.8
192,柳林,2020-07-28 14:00,28.5,,81,0,1.44,,8,,1235,,32
192,柳林,2020-07-28 15:00,27.4,,85,.2,1.23,,9,,1296,,31.3
192,柳林,2020-07-28 16:00,25.5,5.2,95,0,.32,,10,,639,,28.1
192,柳林,2020-07-28 17:00,24.7,.1,95,0,.17,,9,,735,,27
192,柳林,2020-07-28 18:00,24.2,4.4,97,0,.09,,10,,1114,,26
192,柳林,2020-07-28 19:00,24,0,97,0,.06,,8,,919,,25.7
192,柳林,2020-07-28 20:00,23.7,.2,98,0,.01,,10,,811,,25.2
192,柳林,2020-07-28 21:00,23.7,0,98,,,,10,,801,,25
192,柳林,2020-07-28 22:00,23.7,0,98,,,,10,,741,,24.7
192,柳林,2020-07-28 23:00,23.6,,98,,,,10,,532,,24.7
192,柳林,2020-07-29 00:00,23.3,,98,,,,8,,701,,24.5
192,柳林,2020-07-29 01:00,23.4,,98,,,,10,,734,,24.4
192,柳林,2020-07-29 02:00,23.3,,98,,,,9,,805,,24.3
192,柳林,2020-07-29 03:00,23.3,,98,,,,10,,290,,24.2
192,柳林,2020-07-29 04:00,23.7,,98,,,,7,,112,,24.2
192,柳林,2020-07-29 05:00,23.5,,98,,,,9,,161,,24.2
192,柳林,2020-07-29 06:00,23.8,,98,0,0,,7,,331,,24.3
192,柳林,2020-07-29 07:00,23.8,,98,0,.14,,9,,448,,25.1
192,柳林,2020-07-29 08:00,24.7,0,98,0,.37,,10,,631,,26.2
192,柳林,2020-07-29 09:00,25.2,,94,0,.61,,8,,1310,,27.2
192,柳林,2020-07-29 10:00,25.9,0,94,0,.63,,9,,1546,,28.2
192,柳林,2020-07-29 11:00,25.9,4.1,97,0,.57,,10,,685,,28.4
192,柳林,2020-07-29 12:00,26.9,,90,0,1.36,,10,,2000,,30.6
192,柳林,2020-07-29 13:00,25.8,2.9,94,0,.57,,10,,297,,28.3
192,柳林,2020-07-29 14:00,23.7,13.4,93,0,.21,,10,,450,,26.3
192,柳林,2020-07-29 15:00,23.5,2.1,96,0,.22,,10,,1957,,25.8
192,柳林,2020-07-29 16:00,24.6,.7,94,.3,.77,,10,,2000,,28.1
192,柳林,2020-07-29 17:00,24.7,.3,94,0,.65,,10,,1994,,28
192,柳林,2020-07-29 18:00,24.8,,94,0,.44,,10,,2000,,27.1
192,柳林,2020-07-29 19:00,24.1,.2,97,0,.1,,10,,1215,,25.8
192,柳林,2020-07-29 20:00,24,0,98,0,.02,,10,,1862,,25.1
